prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
LOUIS VUITTON BELT WAIST BUM BAG BLACK EPI,/collections/louis-vuitton/products/ao16722,"89,800",VI 0969(Bag) / CT 0923(Belt),"W 7.1 x H 4.9 x D 1.6 ""

Belt Size. 26.4 - 29.9 ""","Black
/
Epi Leather, Leather",-,There is sign of used overall.,There is sign of used overall.,-,-,AO16722
LOUIS VUITTON MUSETTE TANGO LONG SHOULDER BAG MONOGRAM M51388,/collections/louis-vuitton/products/ao16649,"79,800",LM 0073,"W 10.6 x H 8.5 x D 3.1 ""

Strap Drop. 21.3 - 23.6 ""","Brown
/
Monogram Canvas, Leather",-,There is sign of use overall.,There is minor sign of used overall.,-,-,AO16649
LOUIS VUITTON TROTTEUR CROSS BODY SHOULDER BAG MONOGRAM PANDA M51241,/collections/louis-vuitton/products/ao16498,"198,000",AR 0094,"W 8.7 x H 5.1 x D 3.0 ""

Strap Drop. 18.1 - 20.9 ""","Brown
/
Monogram Canvas, Leather",Manual,There is minor sign of used overall.,Good condition,-,-,AO16498
LOUIS VUITTON BATIGNOLLES HAND TOTE BAG MONOGRAM M51156,/collections/louis-vuitton/products/ao16493,"89,800",SP 0025,"W 9.4 x H 9.1 x D 5.5 ""

Handle Drop. 5.1 ""","Brown
/
Monogram Canvas, Leather",-,There is sign of use overall.,There is sign of use overall.,-,-,AO16493
LOUIS VUITTON ETUI OKAPI GM SHOULDER POCHETTE CAMERA CASE DAMIER,/collections/louis-vuitton/products/ao16482,"69,800",SN 0087,"W 3.5 x H 5.9 x D 1.6 ""

Strap Drop. 25.6 ""","Brown
/
Damier Canvas, Leather",-,Excellent condition,Excellent condition,-,-,AO16482
LOUIS VUITTON SPEEDY 30 BANDOULIERE 2WAY HAND BAG MONOGRAM M40391,/collections/louis-vuitton/products/ao16223,"198,000",DU 3181,"W 12.0 x H 8.5 x D 6.7 ""

Handle Drop. 3.1 ""

Strap Drop. 17.7 - 20.9 ""","Brown
/
Monogram Canvas, Leather",Shoulder Strap,"Excellent condition

Leather part: minor suntanned.",Excellent condition,-,-,AO16223
LOUIS VUITTON DANUBE SHOULDER BAG MONOGRAM M45266,/collections/louis-vuitton/products/ao16161,"118,000",TH 4089,"W 5.9 x H 8.3 x D 1.8 ""

Strap Drop. 18.1 - 22.0 ""","Brown
/
Monogram Canvas, Leather",Dust Bag,Good condition,Good condition,-,-,AO16161
LOUIS VUITTON VAVIN GM SHOULDER TOTE BAG MONOGRAM M51170,/collections/louis-vuitton/products/ao16158,"138,000",SR 0091,"W 11.8 x H 12.6 x D 4.3 ""

Strap Drop. 8.3 ""","Brown
/
Monogram Canvas, Leather",-,Good condition,Good condition,-,-,AO16158
LOUIS VUITTON LUSSAC SHOULDER TOTE BAG YELLOW EPI M52289,/collections/louis-vuitton/products/ao16156,"79,800",VI 1925,"W 15.0 x H 11.8 x D 4.7 ""

Strap Drop. 9.8 ""","Yellow
/
Epi Leather, Leather",-,There is sign of used overall.,There is sign of used overall.,-,Strong smell of perfume.,AO16156
LOUIS VUITTON SPEEDY 25 HAND BAG GREEN EPI M43014,/collections/louis-vuitton/products/ao16154,"89,800",SP 0975,"W 10.8 x H 7.5 x D 5.7 ""

Handle Drop. 3.5 ""","Green
/
Epi Leather, Leather",Dust Bag,There is minor sign of used overall.,There is minor sign of used overall.,-,Strong smell of perfume.,AO16154
LOUIS VUITTON POCHETTE ACCESSOIRES HAND BAG MONOGRAM ROSE M48615,/collections/louis-vuitton/products/ao16029,"118,000",CA 4098,"W 8.3 x H 5.1 x D 1.6 ""

Handle Drop. 5.5 ""","Brown
/
Monogram Rose Canvas, Leather",Dust Bag,There is minor sign of use overall.,Good condition,-,-,AO16029
LOUIS VUITTON VIVA CITE PM CROSS BODY SHOULDER BAG MONOGRAM M51165,/collections/louis-vuitton/products/ao16022,"128,000",CA 0065,"W 7.1 x H 5.5 x D 3.5 ""

Strap Drop. 19.7 - 23.2 ""","Brown
/
Monogram Canvas, Leather",-,"There is sign of used overall.

Shape:There is a minor dent.",There is minor sign of used overall.,-,Smell of perfume.,AO16022
LOUIS VUITTON EXTRA VANGEN TRAVEL BAG IVORY SUHARI LEATHER M91803,/collections/louis-vuitton/products/ao16021,"798,000",LM 1024,"W 20.1 "" x H 15.6 "" x D 9.8 ""

Handle Drop. 4.3 ""","Ivory
/
Suhali Leather","Cover of Key, Keys*2, Handle Holder, Manual",There is sign of used overall.,"There is sign of used overall.

There is stain.

Pocket: stain and peeled.",-,-,AO16021
LOUIS VUITTON SAC FLANERIE 45 TRAVEL SHOULDER BAG MONOGRAM M51115,/collections/louis-vuitton/products/ao15967,"69,800",NO 1911,"W 17.3 x H 13.0 x D 5.5 ""

Strap Drop. 13.4 ""","Brown
/
Monogram Canvas, Leather",-,"There is sign of use overall.

Leather part: scuff, crack, suntanned and stains.","There is sign of use overall.

Pocket: scuff and pen mark.",-,-,AO15967
LOUIS VUITTON PACKALL GM 2WAY TRAVEL HAND BAG MONOGRAM M24000,/collections/louis-vuitton/products/ao15894,"148,000",BA 0091,"W 21.3 x H 15.4 x D 6.3 ""

Handle Drop. 1.8 ""

Strap total length. 27.6 ""","Brown
/
Monogram Canvas, Leather","Shoulder Strap, Dust Bag","There is minor sign of used overall.

Leather part: scuff, minor stain and minor suntanned.","Good condition

Leather part: minor stain.",-,-,AO15894
LOUIS VUITTON SAINT JACQUES HAND TOTE BAG BROWN EPI LEATHER M52273,/collections/louis-vuitton/products/ao15888,"69,800",VI 1916,"W 9.1 x H 9.4 x D 3.9 ""

Handle Drop. 5.5 ""","Brown /
Epi Leather, Leather",-,"There is sign of used overall.

Leather part: minor peeled.","There is sign of used overall.

Pocket side: minor crack.",-,-,AO15888
LOUIS VUITTON SAINT JACQUES LONG SHOULDER TOTE BAG RED EPI M52337,/collections/louis-vuitton/products/ao15881,"79,800",AS 1010,"W 9.1 x H 9.4 x D 3.9 ""

Strap Drop. 10.6 ""","Red
/
Epi Leather, Leather",-,There is minor sign of use overall.,There is sign of use overall.,-,-,AO15881
LOUIS VUITTON CAMERA BAG SHOULDER BAG BLUE MONOGRAM DENIM M95348,/collections/louis-vuitton/products/ao15877,"248,000",SR 2067,"W 6.7 x H 7.9 x D 2.8 ""

Strap Drop. 19.7 - 22.4 ""","Blue
/
Monogram Denim, Leather",Dust Bag,"There is sign of use overall.

Leather part: stain and suntanned.","There is sign of use overall.

There is minor pen mark.",-,-,AO15877
LOUIS VUITTON KEEPALL 50 TRAVEL HAND BAG MONOGRAM GRAFFITI M92197,/collections/louis-vuitton/products/ao15831,"398,000",FL 0051,"W 20.1 x H 11.0 x D 8.7 ""

Handle Drop. 4.3 ""","Brown, White
/
Monogram Graffiti Canvas, Leather","Name Tag, Handle Holder, Manual, Dust Bag","There is sign of used overall.

Monogram Graffiti: minor peeled.",Good condition,-,Smell of perfume.,AO15831
LOUIS VUITTON PORTE DOCUMENTS VOYAGE HAND BAG MONOGRAM M53361,/collections/louis-vuitton/products/ao15824,"148,000",TH 0998,"W 15.7 x H 12.2 x D 2.4 ""

Handle Drop. 5.1 ""","Brown
/
Monogram Canvas, Leather","Name Tag, Dust Bag, Box","There is minor sign of use overall.

Leather part: minor scuff and minor suntanned.",There is minor sign of use overall.,Peeled and stickiness.,-,AO15824
LOUIS VUITTON MUSETTE SALSA LONG SHOULDER BAG MONOGRAM M51387,/collections/louis-vuitton/products/ao15641,"118,000",AS 0023,"W 9.3 x H 9.8 x D 3.0 ""

Strap Drop. 20.9 - 23.2 ""","Brown
/
Monogram Canvas, Leather",-,"Good condition

Leather part: minor suntanned.","Good condition

There is minor scuff.",-,-,AO15641
LOUIS VUITTON VIVA CITE PM CROSS BODY SHOULDER BAG MONOGRAM M51165,/collections/louis-vuitton/products/ao15636,"108,000",CA 0024,"W 7.1 x H 5.5 x D 3.5 ""

Strap Drop. 19.7 - 23.6 ""","Brown
/
Monogram Canvas, Leather",-,"Bottom :There is a dent.

Leather part: minor scuff.",Good condition,-,-,AO15636
LOUIS VUITTON SAC POLOCHON 2WAY TRAVEL HAND BAG MONOGRAM M41222,/collections/louis-vuitton/products/ao15631,"128,000",SP 0939,"W 26.0 x H 13.8 x D 14.2 ""

Handle Drop. 11.8 - 13.8 ""

Strap Drop. 12.6 - 23.6 ""","Brown
/
Monogram Canvas, Leather","Shoulder Strap, Name Tag, Dust Bag","There is minor sign of use overall.

Shape:There is a dent.

Leather part: scuff and minor suntanned.",There is minor sign of use overall.,-,-,AO15631
LOUIS VUITTON PETIT NOE DRAWSTRING SHOULDER BAG EPI BI-COLOR M44172,/collections/louis-vuitton/products/ao15626,"89,800",AR 0995,"W 10.2 x H 10.6 x D 7.5 ""

Shoulder Drop. 9.4 - 11.0 ""","Red, Black
/
Epi Leather, Leather",Dust Bag,"There is minor sign of use overall.

Strap: scuff, wrinkle and dirt.",There is minor sign of use overall.,-,-,AO15626
LOUIS VUITTON JASMIN HAND BAG BLACK EPI LEATHER VINTAGE M52082,/collections/louis-vuitton/products/ao15625,"89,800",TH 4077,"W 12.6 × H 7.1 × D 3.9 ""

Handle Drop. 4.3 ""","Black
/
Epi Leather, Leather",-,"Good condition

Bottom: There is minor scuff.",Good condition,-,-,AO15625
LOUIS VUITTON SAC TRIANGLE HAND BAG BLUE EPI LEATHER M52095,/collections/louis-vuitton/products/ao15623,"79,800",MI 0944,"W 15.7 x H 5.9 x D 5.9 ""

Handle Drop. 3.5 ""","Blue
/
Epi Leather, Leather",-,"There is sign of use overall.

Edge and corners: scuff and dirt.",There is sign of use overall.,"Junk condition．

There are peeled and minor stickiness.",-,AO15623
LOUIS VUITTON THEDA PM HAND BAG TOILE TRIANON EMBOSSED LEATHER,/collections/louis-vuitton/products/ao15575,"108,000",-,"W 11.4 x H 7.5 x D 3.9 ""

Handle Drop. 6.3 ""","Ivory, Gold
/
Toile Trianon, Embossed Leather",Dust Bag,There is minor sign of use overall.,There is minor sign of use overall.,-,-,AO15575
LOUIS VUITTON SAINT JACQUES HAND TOTE BAG BLACK EPI LEATHER M52272,/collections/louis-vuitton/products/ao15574,"69,800",VI 1916,"W 9.1 × H 9.4 × D 3.9 ""

Handle Drop. 5.5 ""","Black
/
Epi Leather, Leather","Dust Bag, Manual","There is minor sign of used overall.

Edge and corners: scuff and dirt.",There is minor sign of use overall.,-,-,AO15574
LOUIS VUITTON MUSETTE SALSA LONG SHOULDER BAG MONOGRAM M51387,/collections/louis-vuitton/products/ao15562,"69,800",AS 0033,"W 9.3 x H 9.8 x D 3.0 ""

Strap Drop. 20.9 - 23.2 ""","Brown
/
Monogram Canvas, Leather",Dust Bag,"There is minor sign of use overall.

Leather part: scuff, suntanned and stains.",There is minor sign of use overall.,-,-,AO15562
LOUIS VUITTON SAINT JACQUES LONG SHOULDER TOTE BAG BLACK EPI M52332,/collections/louis-vuitton/products/ao15553,"79,800",AS 1012,"W 9.1 × H 9.4 × D 3.9 ""

Strap Drop. 11.8 ""","Black
/
Epi Leather, Leather",-,"There is minor sign of used overall.

The shoulder strap has lose shape.

Epi leather: Discoloration by suntanned.",There is minor sign of use overall.,-,-,AO15553
LOUIS VUITTON BOITE FLACONS HAND BAG COSMETIC BOX MONOGRAM M21828,/collections/louis-vuitton/products/ao15499,"398,000",1114754,"W 8.5 x H 7.9 x D 11.6 ""

Handle Drop. 1.6 ""","Brown
/
Monogram Canvas, Leather","Box, Cover of Key, Keys*2, Dust Bag",There is sign of use overall.,"There is sign of use overall.
Box: The outside surface has minor torn and minor peeled.",-,-,AO15499
LOUIS VUITTON CLUNY SHOULDER BAG RED EPI LEATHER M52257,/collections/louis-vuitton/products/ao15495,"79,800",VI 0945,"W 10.2 x H 12.2 x D 6.7 ""

Shoulder Drop. 12.6 - 14.2 ""","Red
/
Epi Leather, Leather",-,"There is minor ign of used overall.
Corner and leather part: minor scuff.
Strap: minor loose shape.",There is sign of used overall.,-,-,AO15495
LOUIS VUITTON VERNIS ALMA MM HAND BAG ROSE POP STEPHEN SPROUSE,/collections/louis-vuitton/products/ao15451,"298,000",MI 0059,"W 15.0 x H 11.2 x D 7.5 ""

Handle Drop. 4.7 ""","Rose Pop, etc
/
Patent Leather",Dust Bag,Good condition,Good condition,-,-,AO15451
LOUIS VUITTON ALMA MM HAND BAG MONOGRAM GRAFFITI M92176,/collections/louis-vuitton/products/ao15448,"148,000", BA 0061," W 11.0 x H 8.7 x D 4.3 ""  Handle Drop. 3.1 """," Beige, White / Leather", Dust Bag, There is sign of use overall., There is sign of use overall., -, -, AO15448
LOUIS VUITTON ROND POINT SHOULDER BAG MONOGRAM M51412,/collections/louis-vuitton/products/ao15446,"198,000",-,"W 9.6 x H 8.1 x D 4.7 ""

Strap Drop. 6.5 or 11.8 ""","Brown
/
Monogram Canvas, Leather",-,"There is sign of use overall.
Cushioning material between leather and leather has been minor shattered because of minor deterioration.

Strap: crack and scuff.","There is sign of use overall.
There is minor stain, mold stain and scratches.
Pocket: stain.",-,-,AO15446
LOUIS VUITTON ROND POINT SHOULDER BAG MONOGRAM M51412,/collections/louis-vuitton/products/ao15445,"168,000",-,"W 9.8 x H 7.9 x D 3.9 ""

Strap Drop. 7.1 or 15.0 ""","Brown
/
Monogram Canvas, Leather",-,There is sign of use overall.,"There is sign of use overall.

There is scratches.",-,-,AO15445
LOUIS VUITTON STEAMER TRAVEL HAND BAG MONOGRAM CANVAS M41124,/collections/louis-vuitton/products/ao15442,"498,000",AS 0976,"W 21.7 x H 24.0 x D 10.2 ""

Handle Drop. 1.2 ""","Brown
/
Monogram Canvas, Leather",-,"There is sign of used overall.

Padlock: missing.",There is sign of used overall.,-,-,AO15442
LOUIS VUITTON NOE DRAWSTRING SHOULDER BAG NOMADE LEATHER SP ORDER,/collections/louis-vuitton/products/ao15433,"168,000",AR 0012,"W 10.2 x H 13.2 x D 7.7 ""

Strap Drop. 11.0 - 14.2 ""","Natural
/
Nomade Leather",Dust Bag,There is scratches and minor stain.,There is sign of use overall.,-,-,AO15433
LOUIS VUITTON SPEEDY 30 HAND BAG MONOGRAM ROSE M48610,/collections/louis-vuitton/products/ao15301,"398,000",SP 4098,"W 12.6 x H 8.3 x D 7.1 ""

Handle Drop. 3.5 ""","Brown, Pink
/
Monogram Rose Canvas, Leather",Manual,"Good condition

Handle and leather part: suntanned, scuff and stain.",Good condition,-,Smell of perfume.,AO15301
LOUIS VUITTON ROND POINT SHOULDER BAG MONOGRAM CANVAS M51412,/collections/louis-vuitton/products/ao15299,"98,000",-,"W 9.8 x H 7.9 x D 3.9 ""

Strap Drop. 7.1 or 15.0 ""","Brown
/
Monogram Canvas, Leather",-,"There is sign of use overall.
Cushioning material between leather and leather has been shattered because of deterioration.
Strap has torn and scuff.
Leather part: scuff.","There is sign of use overall.
Zipper pocket has minor stain.
There is scratches and dirt.",-,-,AO15299
LOUIS VUITTON ROND POINT SHOULDER BAG MONOGRAM CANVAS M51412,/collections/louis-vuitton/products/ao15298,"79,800",-,"W 9.8 x H 7.9 x D 3.9 ""

Strap Drop. 7.1 or 15.0 ""","Brown
/
Monogram Canvas, Leather",-,"There is sign of use overall.
Cushioning material between leather and leather has been shattered because of deterioration.
Strap has torn and scuff, there are traces of adhesive.You can not remove the strap on one side.
Leather part: minor peeled and scuff.","There is sign of use overall.
Zipper pocket has stain.
One of the double zipper leather has missing.
There is scratches and dirt.
Flap has scuff and minor pen mark.",-,-,AO15298
LOUIS VUITTON SAINT JACQUES HAND TOTE BAG YELLOW EPI LEATHER M52279,/collections/louis-vuitton/products/ao15285,"69,800",VI 0926,"W 9.1 x H 9.4 x D 3.9 ""

Handle Drop. 5.5 ""","Yellow
/
Epi Leather, Leather",-,There is sign of used overall.,"There is sign of used overall.

Pocket side; minor torn.",-,-,AO15285
LOUIS VUITTON CLUNY SHOULDER BAG RED EPI LEATHER M52257,/collections/louis-vuitton/products/ao15281,"69,800",VI 0993,"W 10.2 x H 12.2 x D 6.7 ""

Shoulder Drop. 12.6 - 14.2 ""","Red
/
Epi Leather, Leather",-,There is sign of used overall.,There is sign of used overall.,-,-,AO15281
LOUIS VUITTON SPEEDY 30 HAND BAG WHITE MONOGRAM MULTI M92643,/collections/louis-vuitton/products/ao15246,"328,000",SP 0096,"W 12.0 x H 8.3 x D 6.7 ""

Handle Drop. 4.7 ""","White
/
Monogram Multi-Color Canvas, Leather","Cover of Keys, Keys*2, Manual","Good condition

Leather part: scuff and minor suntanned.",Good condition,-,-,AO15246
LOUIS VUITTON POCHETTE COSMETIC POUCH PURSE MONOGRAM M47515,/collections/louis-vuitton/products/ao15078,"49,800",CA 1049,"W 6.5 x H 4.7 x D 2.4 ""","Brown/Monogram Canvas, Leather",-,There is sign of used overall.,There is minor sticky.,There is minor sticky.,-,AO15078
LOUIS VUITTON TROUSSE WAPITY POUCH MONOGRAM CANVAS M58030,/collections/louis-vuitton/products/ao15077,"49,800",FL 1015," W 4.1 "" x H 3.1 "" x D 1.8 """," Brown/Monogram Canvas, Leather", -, There is minor sign of used overall., There is minor sign of used overall., -, -, AO15077
LOUIS VUITTON VINTAGE SHOULDER BAG MONOGRAM,/collections/louis-vuitton/products/ao14825,"168,000",-,"W 9.8 x H 7.9 x D 3.9 ""
Strap Drop. 7.1 or 15.0 ""","Brown 
 / Monogram Canvas, Leather",-,"There is sign of use overall.
Cushioning material between leather and leather has been shattered because of deterioration.

Strap has minor crack and scuff.",There is sign of use overall.,-,-,AO14825
LOUIS VUITTON SAC SHOPPING SHOULDER TOTE BAG MONOGRAM M51108,/collections/louis-vuitton/products/ao14820,"89,800",MB 1000,"W 15.7 x H 13.0 x D 5.5 ""
Strap Drop. 12.2 ""","Brown 
 / Monogram Canvas, Leather",-,There is sign of used overall.,"There is minor sign of use overall.
Side has minor crack.(Monogram canvas)",-,-,AO14820
LOUIS VUITTON BRERA HAND BAG DAMIER N51150,/collections/louis-vuitton/products/ao14806,"89,800",VI 0016,"W 9.4 x H 8.7 x D 4.1 ""
Handle Drop. 3.9 ""","Brown
 / Damier Canvas, Leather",-,There is minor sign of use overall.,There is minor sign of use overall.,-,-,AO14806
LOUIS VUITTON SAC VENDOME SHOULDER BAG MONOGRAM M51414,/collections/louis-vuitton/products/ao14678,"108,000",-,"W 10.0  x H 7.7  x D 3.5  "" 
Strap Drop. 7.5 or 15.0  ""","Brown
 / Monogram Canvas, Leather",-,"There is sign of use overall.
Strap: scuff, minor crack and lose shape.
Leather part: many scuff.","There is sign of use overall.
Stamped initials ""R.N"" on flap. 
There are scratches and mold stains.",-,Strong smell of mold.,AO14678
LOUIS VUITTON MONTSOURIS GM BACKPACK BAG MONOGRAM M51135,/collections/louis-vuitton/products/ao14650,"248,000",MI 1906,"W 12.2 x H 14.2 x D 5.1 "" 
Strap total length. 26.0 - 29.1 ""","Brown
 / Monogram Canvas, Leather",Manual,There is sign of use overall.,There is minor sign of use overall.,-,-,AO14650
LOUIS VUITTON SAC TRIANGLE HAND BAG BLUE EPI M52095,/collections/louis-vuitton/products/ao14643,"69,800",MI 0933,"W 15.7 x H 5.9 x D 5.9 ""
Handle Drop. 3.5 ""","Blue
 / Epi Leather, Leather",-,There is sign of use overall.,There is sign of used overall.,POCKET : Peeled and minor stickiness.,Little smell of perfume.,AO14643
LOUIS VUITTON SPEEDY 30 HAND BAG MONOGRAM M41526,/collections/louis-vuitton/products/ao14626,"128,000",AA 0036,"W 12.0 x H 8.3 x D 7.1 ""
Handle Drop. 3.5 ""","Brown
 / Monogram Canvas, Leather",Manual,"Though there is a little feeling of used, good condition.",Good condition.,-,-,AO14626
LOUIS VUITTON SAC SHOPPING SHOULDER TOTE BAG MONOGRAM M51108,/collections/louis-vuitton/products/ao14620,"69,800",NO 0947,"W 15.7 x H 13.0 x D 5.5 ""
Strap Drop. 13.0 ""","Brown
 / Monogram Canvas, Leather",-,There is sign of used overall.,There is minor sign of use overall.,-,-,AO14620
LOUIS VUITTON KEEPALL 45 HAND BAG MONOGRAM CHERRY M95011,/collections/louis-vuitton/products/ao14604,"428,000",TH 0035,"W 17.7 x H 10.0 x D 8.1 ""
Handle Drop. 4.3  ""","Red, Brown
 / Monogram Cherry Canvas, Leather",Dust Bag,There is minor sign of use overall.,There is minor sign of use overall.,-,-,AO14604
LOUIS VUITTON CABAS MEZZO TOTE BAG MONOGRAM M51151,/collections/louis-vuitton/products/ao14582,"138,000",VI 0026,"W 13.8 x H 13.0 x D 6.3 ""
Strap Drop. 9.6 ""","Brown 
 / Monogram Canvas, Leather",-,There is minor sign of use overall.,Good condition.,-,-,AO14582
LOUIS VUITTON MUSETTE SHOULDER BAG MONOGRAM M51256,/collections/louis-vuitton/products/ao14539,"79,800",SL 0014,"W 12.4  x H 14.2  x D 4.7  "" 
Strap Drop. 14.6  - 19.3  ""","Brown
 / Monogram Canvas, Leather",-,"There is minor sign of use overall.
Strap roots has frayed.",There is minor sign of use overall.,-,-,AO14539
LOUIS VUITTON MONTSOURIS MM BACKPACK BAG MONOGRAM M51136,/collections/louis-vuitton/products/ao14537,"248,000",SP 0051,"W 9.8 x H 11.0 x D 4.7 "" 
Strap total length. 26.4 - 29.5  ""","Brown
 / Monogram Canvas, Leather",-,There is minor sign of use overall.,There is minor sign of use overall.,-,-,AO14537
LOUIS VUITTON MUSETTE SALSA SHOULDER BAG MONOGRAM M51387,/collections/louis-vuitton/products/ao14522,"98,000",LM 1024,"W 9.3 x H 9.8 x D 3.0 ""
Strap Drop. 19.7 - 23.2 ""","Brown
 / Monogram Canvas, Leather","Manual, Dust Bag",There is minor sign of use overall.,There is minor sign of use overall.,-,Smell of mold.,AO14522
LOUIS VUITTON PONT NEUF HAND BAG MOCHA EPI M5205D,/collections/louis-vuitton/products/ao14520,"98,000",MI 0081,"W 9.6 x H 9.1 x D 4.7 "" 
Handle Drop. 4.3 ""","Mocha
 / Epi Leather, Leather",-,There is minor sign of use overall.,There is minor sign of use overall.,-,-,AO14520
LOUIS VUITTON JEUNE FILLE MM SHOULDER BAG MONOGRAM M51226,/collections/louis-vuitton/products/ao14514,"89,800",TH 0041,"W 9.8 x H 7.5 x D 2.4 "" 
Strap Drop. 18.1 - 21.7 ""","Brown
 / Monogram Canvas, Leather",-,There is sign of used overall.,"Though there is a little feeling of used, good condition.",POCKET : Stickiness,-,AO14514
LOUIS VUITTON VINTAGE SHOULDER BAG MONOGRAM,/collections/louis-vuitton/products/ao14496,"148,000",-,"W 9.8 x H 7.9 x D 3.9 ""
Strap Drop. 7.1 or 15.0 ""","Brown
 / Monogram Canvas, Leather",Dust Bag,"There is sign of use overall.
Strap has torn and scuff.
Leather part: scuff.","There is sign of use overall.
Side has minor crack.",-,-,AO14496
LOUIS VUITTON MONCEAU 28 2WAY HAND BAG MONOGRAM M51185,/collections/louis-vuitton/products/ao14449,"248,000",SR 1012,"W 11.0 x H 8.7 x D 2.0 ""
Handle Drop. 1.2 ""
Strap Drop. 19.7 - 23.2 ""","Brown
 / Monogram Canvas, Leather","Shoulder Strap, Manual, Keys*2, Dust Bag",There is sign of use overall.,There is minor scratches.,-,,AO14449
LOUIS VUITTON RANDONNEE PM SHOULDER BAG GREEN EPI M52354,/collections/louis-vuitton/products/ao14429,"98,000",AR 0965,"W 11.0  x H 15.0  x D 6.3  "" 
Strap total length. 23.2  - 28.7  ""","Green
 / Epi Leather, Leather",-,There is minor sign of used overall.,There is minor sign of use overall.,-,-,AO14429
LOUIS VUITTON POCHETTE COSMETIC POUCH MONOGRAM M47515,/collections/louis-vuitton/products/ao14073,"59,800",SP 4126,"W 6.5 x H 4.7 x D 2.4 ""","Brown
/
Monogram Canvas, Leather","Box, Dust Bag",There is sign of use overall.,There is minor sticky.,POCKET: There is minor sticky.,-,AO14073
